Time,Point_R1_C1,Point_R1_C2,Point_R1_C3,Point_R2_C1,Point_R2_C2,Point_R2_C3,Point_R3_C1,Point_R3_C2,Point_R3_C3
2025-07-15 06:00:00,26.3939378036957,26.3970003038412,26.3565717304924,26.383900303219,26.3832503031881,26.3242503003858,26.4561003066483,26.4557503066317,26.4450003061211
2025-07-15 09:00:00,26.3034377993972,26.282000298379,26.2621431545787,26.2591002972913,26.246250296681,26.2307502959447,26.3382003010483,26.3345003008726,26.335750300932
2025-07-15 12:00:00,26.2525627969808,26.1960002942942,26.16971457876,26.2120502950565,26.1900002940092,26.2065002947929,26.2982002991484,26.2907502987946,26.2892502987233
2025-07-15 15:00:00,26.2346877961318,26.1840002937242,26.1634288641757,26.2083002948784,26.1877502939024,26.1902502940211,26.295200299006,26.2855002985452,26.2635002975003
2025-07-15 18:00:00,26.2287502958497,26.1850002937717,26.1500002921093,26.2023002945934,26.1837502937124,26.1780002934393,26.2695502977876,26.2572502972034,26.2437502965622
2025-07-15 21:00:00,26.2168752952857,26.1840002937242,26.1384288629883,26.2002002944937,26.1872502938786,26.1647502928099,26.2545002970728,26.2420002964791,26.2325002960279
2025-07-16 00:00:00,26.2605627973608,26.2350002961466,26.1627145784275,26.2480502967665,26.238250296301,26.2137502951373,26.2933502989181,26.2815002983552,26.274000297999
2025-07-16 03:00:00,26.4286878053463,26.4160003047436,26.4477145919643,26.3914003035752,26.3840003032237,26.3737503027369,26.4039503041713,26.3920003036037,26.3942503037106
2025-07-16 06:00:00,26.5086253091431,26.5190003096359,26.5928574560011,26.457000306691,26.4545003065723,26.4397503058717,26.4469003062113,26.4357503056817,26.437250305753
2025-07-16 09:00:00,26.4283128053285,26.4540003065486,26.4660003071185,26.3632003022358,26.3657503023569,26.3242503003858,26.3341003008536,26.3267503005045,26.2935002989252
2025-07-16 12:00:00,26.1591252925427,26.1630002927268,26.1720002931543,26.1149002904422,26.1152502904588,26.079000288737,26.1101002902142,26.1057502900076,26.0417502869677
2025-07-16 15:00:00,26.1371252914978,26.1320002912544,26.1515717207554,26.093400289421,26.0907502892951,26.0647502880602,26.0953502895136,26.0915002893307,26.0262502862315
2025-07-16 18:00:00,26.1299377911564,26.1020002898294,26.1340002913494,26.0769002886373,26.067000288167,26.0652502880839,26.0811002888368,26.0777502886776,26.0265002862434
2025-07-16 21:00:00,26.1356252914265,26.0900002892595,26.1304288626083,26.0757002885803,26.0602502878464,26.0600002878346,26.0709502883547,26.0655002880958,26.0355002866709
2025-07-17 00:00:00,26.2334377960724,26.1900002940092,26.2677145834147,26.168100292969,26.1547502923349,26.1420002917293,26.1412502916937,26.1355002914206,26.1120002903044
2025-07-17 03:00:00,26.5186253096181,26.5220003097784,26.7064288899668,26.3950503037486,26.3932503036631,26.4155003047199,26.3053002994857,26.3012502992933,26.3025002993527
2025-07-17 06:00:00,26.5773128124056,26.5960003132932,26.7278574624132,26.4639003070188,26.4637503070117,26.4370003057411,26.3574503019627,26.3532503017632,26.3385003010626
2025-07-17 09:00:00,26.4883128081783,26.5100003092084,26.5554288827947,26.3941503037058,26.3987503039243,26.3440003013238,26.284800298512,26.2847502985096,26.2300002959091
2025-07-17 12:00:00,26.4884378081842,26.493000308401,26.4068574471665,26.418050304841,26.435250305658,26.3685003024875,26.3463503014355,26.3567503019294,26.3000002992339
2025-07-17 15:00:00,26.455062806599,26.463000306976,26.3441431584735,26.3791503029934,26.3977503038768,26.3475003014901,26.3221003002836,26.333750300837,26.3140002998989
2025-07-17 18:00:00,26.4582503067504,26.4490003063111,26.3192860144357,26.3563503019104,26.37150030263,26.3630003022263,26.3079002996092,26.3195003001601,26.339750301122
2025-07-17 21:00:00,26.4743753075163,26.4620003069285,26.3170003000414,26.3684003024828,26.3872503033781,26.3837503032119,26.2735502979776,26.2775002981653,26.3242503003858
2025-07-18 00:00:00,26.6214378145014,26.6650003165705,26.5048574518213,26.5503503111249,26.5837503127113,26.60225031359,26.412850304594,26.417250304803,26.4760003075935
2025-07-18 03:00:00,27.1878128414028,27.3130003473489,27.0814289077784,27.0369003342348,27.0910003368044,27.1505003396305,26.7726003216812,26.7860003223177,26.8360003246926
2025-07-18 06:00:00,26.9392503295967,27.0320003340021,27.1100003377069,26.8303503244242,26.86100032588,26.9432503297867,26.6992503181973,26.7100003187079,26.7202503191947
2025-07-18 09:00:00,26.7353753199131,26.7720003216527,26.8352860389444,26.6203003144474,26.6337503150862,26.7590003210353,26.5297503101465,26.5340003103483,26.5967503133288
2025-07-18 12:00:00,26.6190628143886,26.6930003179004,26.6154288856446,26.5383003105526,26.5595003115595,26.5755003123195,26.4453003061353,26.4427503060142,26.4797503077716
2025-07-18 15:00:00,26.5555628113725,26.6400003153831,26.5391431677355,26.5016503088118,26.5282503100752,26.4877503081516,26.3983503039053,26.3960003037937,26.4055003042449
2025-07-18 18:00:00,26.5225628098051,26.5960003132932,26.4970003085909,26.4781003076932,26.5055003089947,26.4497503063467,26.3878503034066,26.3882503034256,26.3707503025944
2025-07-18 21:00:00,26.4916878083386,26.5390003105858,26.4720003074035,26.4366503057245,26.4532503065129,26.4390003058361,26.3776503029221,26.3772503029031,26.3540003017988
2025-07-19 00:00:00,26.5185628096151,26.5380003105383,26.516143166643,26.4625503069547,26.4682503072254,26.4942503084603,26.427650305297,26.4237503051118,26.4107503044943
2025-07-19 03:00:00,26.7214378192512,26.7800003220327,26.8328574674004,26.6254003146896,26.6370003152406,26.6877503176511,26.5571003114455,26.5530003112508,26.558500311512
2025-07-19 06:00:00,26.7869378223622,26.875000326545,26.8855717556185,26.6842503174848,26.6995003182092,26.7222503192897,26.5923503131198,26.5877503129013,26.6120003140531
2025-07-19 09:00:00,26.6828128174166,26.7840003222227,26.7708574644556,26.5883003129275,26.6045003136969,26.6290003148606,26.4885503081896,26.4840003079735,26.520750309719
2025-07-19 12:00:00,26.7832503221871,26.8620003259275,26.7811431792299,26.7254003194394,26.7407503201684,26.8117503235408,26.6240003146231,26.6175003143144,26.6732503169624
2025-07-19 15:00:00,26.7195628191621,26.7960003227927,26.7195717477339,26.6806503173138,26.6975003181142,26.7632503212371,26.5995003134594,26.5970003133407,26.6317503149912
2025-07-19 18:00:00,26.6709378168525,26.7520003207028,26.6172860285899,26.6590503162879,26.6812503173423,26.7087503186485,26.5758003123337,26.5770003123907,26.632250315015
2025-07-19 21:00:00,26.6315003149793,26.7030003183754,26.5798574553836,26.6184503143595,26.6415003154543,26.6937503179361,26.5556003113743,26.5587503115239,26.6435003155493
2025-07-20 00:00:00,26.7085003186367,26.7280003195629,26.6922860321522,26.6238003146136,26.6360003151931,26.7140003188979,26.5727003121865,26.5735003122245,26.6335003150743
2025-07-20 03:00:00,27.2539378445435,27.3180003475863,27.2201432000812,27.0378003342776,27.0715003358782,27.2497503443446,26.8405503249087,26.851000325405,27.000250332494
2025-07-20 06:00:00,27.1188753381284,27.1990003419342,27.1518574825521,26.9518503301952,26.9735003312235,27.050000334857,26.8151503237023,26.819250323897,26.932750329288
2025-07-20 09:00:00,26.8940628274504,26.9820003316272,26.9140003283974,26.7811503220873,26.7997503229708,26.8257503242057,26.6813003173447,26.6897503177461,26.7565003209165
2025-07-20 12:00:00,26.7977503228758,26.8320003245026,26.7097146044086,26.7036503184063,26.7115003187791,26.7252503194322,26.6051003137254,26.6095003139344,26.6547503160837
2025-07-20 15:00:00,26.7086253186426,26.7640003212728,26.6617146021287,26.6476003157441,26.656000316143,26.6555003161193,26.5486503110442,26.5500003111083,26.5870003128657
2025-07-20 18:00:00,26.6593753163033,26.7280003195629,26.6272860290649,26.6098003139487,26.6215003145044,26.6100003139582,26.516750309529,26.5172503095528,26.5527503112389
2025-07-20 21:00:00,26.6150003141956,26.6900003177579,26.5971431704903,26.5746503122791,26.5902503130201,26.5620003116783,26.4891003082157,26.4895003082347,26.5200003096834
2025-07-21 00:00:00,26.6863753175858,26.7400003201328,26.7261431766175,26.6423003154923,26.6590003162855,26.652000315953,26.5519503112009,26.5522503112152,26.5890003129607
2025-07-21 03:00:00,26.9427503297629,27.0200003334321,27.0865717651655,26.8406003249111,26.8645003260463,26.8820003268775,26.711350318772,26.7132503188623,26.7630003212253
2025-07-21 06:00:00,27.0498753348511,27.1660003403667,27.2030003421241,26.9377503295254,26.9662503308791,26.9710003311047,26.7901503225148,26.7945003227214,26.8435003250488
2025-07-21 09:00:00,26.9308753291989,27.0180003333371,26.9962860465915,26.8449003251153,26.8652503260819,26.8415003249538,26.6982503181498,26.7040003184229,26.7385003200616
2025-07-21 12:00:00,26.9011878277888,26.9450003298698,26.8508574682554,26.7977003228734,26.811250323517,26.8145003236714,26.6973503181071,26.7025003183517,26.717750319076
2025-07-21 15:00:00,26.7966253228224,26.8370003247401,26.7528574636006,26.7178003190784,26.7285003195866,26.6785003172117,26.6325003150268,26.6352503151575,26.6392503153475
2025-07-21 18:00:00,26.7366253199725,26.7740003217477,26.6845717460715,26.6682003167225,26.6772503171524,26.61025031397,26.5990503134381,26.6017503135663,26.6012503135426
2025-07-21 21:00:00,26.6889378177075,26.7280003195629,26.6348574579959,26.6301503149152,26.6382503153,26.5542503113102,26.5739503122459,26.5762503123551,26.5690003120108
2025-07-22 00:00:00,26.7463128204326,26.7650003213203,26.7578574638381,26.6912003178149,26.6982503181498,26.6380003152881,26.6302003149176,26.6330003150506,26.6287503148487
2025-07-22 03:00:00,27.2135003426229,27.2520003444515,27.3665717784648,27.0459003346623,27.0655003355932,27.0732503359613,26.8637003260083,26.8737503264856,26.9112503282668
2025-07-22 06:00:00,27.237125343745,27.3080003471114,27.4787146409342,27.0844003364909,27.1035003373981,27.1240003383718,26.9207003287156,26.9302503291692,26.9610003306298
